# timestamp, x, y, z, qx, qy, qz, qw
275637818.9094547,99.85303556178663,0.21633979708147794,100.14696443821337,0.6541875131967635,-0.6527716976581038,-0.26982554037948087,0.27041077284922044
276138069.0345172,99.85545774465481,0.219579308768966,100.14454225534519,0.6541948047250047,-0.6527578306435189,-0.2698290781707163,0.27042307700697726
276638319.15957975,99.85791562685137,0.2227645883301865,100.14208437314863,0.6542018695947216,-0.6527440937366651,-0.269832805836404,0.2704354244641852
277138569.28464234,99.86040860132313,0.22589484905785798,100.13959139867687,0.6542087060715635,-0.6527304903354523,-0.26983672244928003,0.27044781216427116
277638819.40970486,99.86293605235159,0.22896931783552527,100.13706394764841,0.6542153124784833,-0.6527170238038601,-0.26984082703550544,0.2704602370406897
278139069.5347673,99.86549735570077,0.23198723532346577,100.13450264429923,0.6542216871961302,-0.6527036974711249,-0.26984511857490673,0.2704726960176676
278639319.6598299,99.86809187877614,0.2349478561519249,100.13190812122386,0.6542278286632488,-0.6526905146308901,-0.2698495960012413,0.2704851860109929
279139569.78489244,99.87071898077616,0.23785044909962139,100.12928101922384,0.6542337353770401,-0.6526774785404147,-0.2698542582024598,0.27049770392876127
279639819.90995497,99.87337801285526,0.24069429727982744,100.12662198714474,0.6542394058935294,-0.6526645924197435,-0.26985910402099456,0.2705102466721693
280140070.0350175,99.87606831827988,0.24347869831269,100.12393168172012,0.6542448388278985,-0.652651859450933,-0.26986413225404454,0.2705228111362668
280640320.16008,99.87878923259251,0.2462029645007836,100.12121076740749,0.6542500328548165,-0.6526392827772567,-0.26986934165388116,0.2705353942107395
281140570.28514254,99.8815400837777,0.24886642300078898,100.1184599162223,0.6542549867087537,-0.6526268655024221,-0.26987473092816605,0.27054799278069325
281640820.4102051,99.88432019242356,0.2514684159852943,100.11567980757644,0.6542596991842683,-0.6526146106898273,-0.26988029874026737,0.2705606037274093
282141070.5352676,99.88712887189406,0.2540083008096175,100.11287112810594,0.6542641691362947,-0.6526025213617871,-0.26988604370960406,0.27057322392914246
282641320.6603301,99.88996542849677,0.2564854501686135,100.11003457150323,0.6542683954804034,-0.6525906004988011,-0.2698919644119887,0.2705858502618908
283141570.7853927,99.89282916165268,0.2588992522505035,100.10717083834732,0.6542723771930476,-0.6525788510388276,-0.26989805937998135,0.2705984796001672
283641820.9104552,99.89571936407079,0.2612491108892012,100.10428063592921,0.6542761133117978,-0.6525672758765585,-0.26990432710326007,0.27061110881778533
284142071.03551775,99.89863532192456,0.2635344457131216,100.10136467807544,0.6542796029355613,-0.6525558778627049,-0.2699107660290029,0.27062373478864676
284642321.1605803,99.90157631502436,0.2657546922852577,100.09842368497564,0.6542828452247769,-0.652544659803316,-0.2699173745622676,0.2706363543875021
285142571.2856428,99.9045416169973,0.26790930224428644,100.0954583830027,0.6542858394016041,-0.652533624459089,-0.26992415106639434,0.27064896449073905
285642821.4107053,99.90753049546868,0.269997743441432,100.09246950453132,0.6542885847500934,-0.6525227745446874,-0.2699310938634192,0.27066156197716895
286143071.53576785,99.91054221223808,0.2720195000684447,100.08945778776192,0.6542910806163349,-0.6525121127281014,-0.2699382012344819,0.27067414372878434
286643321.6608304,99.9135760234672,0.2739740727888626,100.0864239765328,0.6542933264086013,-0.6525016416299797,-0.26994547142026676,0.2706867066315581
287143571.7858929,99.91663117985803,0.2758609788575954,100.08336882014197,0.654295321597464,-0.6524913638230149,-0.2699529026214285,0.2706992475761965
287643821.9109555,99.91970692684347,0.2776797522437729,100.08029307315653,0.6542970657159034,-0.6524812818313022,-0.2699604929990533,0.27071176345893666
288144072.036018,99.92280250476814,0.27942994374235236,100.07719749523186,0.6542985583593959,-0.6524713981297503,-0.269968240675103,0.270724251182296
288644322.16108054,99.92591714908157,0.2811111210884316,100.07408285091843,0.6542997991859885,-0.6524617151434646,-0.2699761437328961,0.2707367076558665
289144572.28614306,99.92905009052211,0.28272286906113525,100.07094990947789,0.6543007879163562,-0.6524522352471834,-0.2699842002175718,0.2707491297970644
289644822.4112056,99.93220055530905,0.28426478958745416,100.06779944469095,0.6543015243338444,-0.6524429607646985,-0.26999240813658104,0.2707615145319056
290145072.5362681,99.93536776533517,0.28573650184122845,100.06463223466483,0.6543020082844959,-0.6524338939682964,-0.2700007654601851,0.27077385879577676
